LAMMPS data file. CGCMM style. atom_style full generated by VMD/TopoTools v1.7 on Thu Dec 12 10:59:50 EST 2019
 375 atoms
 250 bonds
 125 angles
 0 dihedrals
 0 impropers
 2 atom types
 1 bond types
 1 angle types
 0 dihedral types
 0 improper types
 -7.885311 7.868189  xlo xhi
 -7.882560 7.870940  ylo yhi
 -7.900697 7.852803  zlo zhi

# Pair Coeffs
#
# 1  HT
# 2  OT

# Bond Coeffs
#
# 1  HT-OT

# Angle Coeffs
#
# 1  HT-OT-HT

 Masses

 1 1.008000 # HT
 2 15.999400 # OT

 Atoms # full

321 1 1 0.415000 5.981023 -2.525417 -3.800785 # HT UNK
322 1 2 -0.830000 6.301400 -3.150700 0.000002 # OT UNK
323 1 1 0.415000 5.685179 -3.826590 0.282283 # HT UNK
324 1 1 0.415000 6.979369 -3.146750 0.675706 # HT UNK
325 1 2 -0.830000 6.301399 -3.150700 3.150696 # OT UNK
326 1 1 0.415000 6.307037 -2.257190 3.493984 # HT UNK
327 1 1 0.415000 6.373157 -3.706407 3.926757 # HT UNK
328 1 2 -0.830000 6.301403 -3.150696 6.301401 # OT UNK
329 1 1 0.415000 6.314769 -4.056695 6.609970 # HT UNK
330 1 1 0.415000 7.102196 -2.764515 6.656145 # HT UNK
331 1 2 -0.830000 6.301400 -0.000001 -6.301398 # OT UNK
332 1 1 0.415000 6.852410 0.731108 -6.580857 # HT UNK
333 1 1 0.415000 5.763906 0.360467 -5.596133 # HT UNK
334 1 2 -0.830000 6.301400 0.000002 -3.150702 # OT UNK
335 1 1 0.415000 6.828408 -0.734261 -2.835492 # HT UNK
336 1 1 0.415000 5.865667 0.336296 -2.367585 # HT UNK
337 1 2 -0.830000 6.301400 0.000000 0.000000 # OT UNK
338 1 1 0.415000 7.034197 -0.389561 -0.476951 # HT UNK
339 1 1 0.415000 6.712186 0.491930 0.710979 # HT UNK
340 1 2 -0.830000 6.301401 -0.000001 3.150702 # OT UNK
341 1 1 0.415000 7.229740 -0.231919 3.175881 # HT UNK
342 1 1 0.415000 6.192266 0.463493 2.320345 # HT UNK
343 1 2 -0.830000 6.301397 -0.000001 6.301402 # OT UNK
344 1 1 0.415000 6.299973 -0.141924 5.354784 # HT UNK
345 1 1 0.415000 5.464916 -0.357766 6.598967 # HT UNK
346 1 2 -0.830000 6.301402 3.150700 -6.301401 # OT UNK
347 1 1 0.415000 6.727154 2.331896 -6.047393 # HT UNK
348 1 1 0.415000 5.531553 3.206562 -5.735324 # HT UNK
349 1 2 -0.830000 6.301401 3.150701 -3.150702 # OT UNK
350 1 1 0.415000 6.290239 2.871504 -4.066209 # HT UNK
351 1 1 0.415000 5.761548 3.940972 -3.134212 # HT UNK
352 1 2 -0.830000 6.301402 3.150700 0.000000 # OT UNK
353 1 1 0.415000 6.353616 3.540735 0.872567 # HT UNK
354 1 1 0.415000 6.507136 3.869989 -0.597098 # HT UNK
355 1 2 -0.830000 6.301402 3.150701 3.150700 # OT UNK
356 1 1 0.415000 5.517451 3.318208 3.673757 # HT UNK
357 1 1 0.415000 6.064187 2.409540 2.593349 # HT UNK
358 1 2 -0.830000 6.301398 3.150700 6.301400 # OT UNK
359 1 1 0.415000 6.422854 3.956754 5.799640 # HT UNK
360 1 1 0.415000 7.168877 2.955675 6.655898 # HT UNK
361 1 2 -0.830000 6.301397 6.301402 -6.301401 # OT UNK
362 1 1 0.415000 7.022856 5.948755 -5.780470 # HT UNK
363 1 1 0.415000 5.883335 5.530582 -6.685186 # HT UNK
364 1 2 -0.830000 6.301402 6.301401 -3.150701 # OT UNK
365 1 1 0.415000 7.098160 6.601987 -2.713609 # HT UNK
366 1 1 0.415000 6.009313 7.055685 -3.662534 # HT UNK
367 1 2 -0.830000 6.301402 6.301400 0.000000 # OT UNK
